image_id,frame_id,person_id,split,original_category,lstm_label,label,lean_flag,look_flag,phone_flag,gesture_flag,lean_angle,head_turn_angle,confidence,center_x,center_y,bbox_area,bbox_width,bbox_height,combined_suspicious,lean_magnitude,head_magnitude,spatial_center_offset,image_width,image_height,image_file,sequence_id,frame_in_sequence,sequence_behavior
5,5,person_0005,train,Normal,normal,normal,0,0,0,0,-0.2845202683603148,-5.5254967324988336,0.99,0.7453125,0.590234375,0.19091796875,0.425,0.44921875,0,0.0063226726302292174,0.06139440813887593,0.335546875,640,640,IMG_8710_jpg.rf.01814c56c86705f7bacc2e0e331fc977.jpg,1,0,normal
5,5,person_0005,valid,Normal,normal,normal,0,0,0,0,-1.1034154073697653,-3.399292155496769,0.99,0.4890625,0.5515625,0.2646875,0.48125,0.55,0,0.024520342385994785,0.03776991283885299,0.062499999999999944,640,640,IMG_8563_jpg.rf.22d885379cb6f1784d775cb77f8fbf6e.jpg,1,1,normal
6,6,person_0006,valid,Normal,normal,normal,0,0,0,0,0.16542084903778675,-1.3548247260650992,0.99,0.78046875,0.621875,0.189345703125,0.4390625,0.43125,0,0.0036760188675063724,0.01505360806738999,0.40234375,640,640,IMG_8690_jpg.rf.18c11ed2c4963952600c0689f37fa540.jpg,1,2,normal
6,6,person_0006,train,Normal,normal,normal,0,0,0,0,-0.5069208298632094,-1.6313377247208032,0.99,0.64648828125,0.44251874999999996,0.5317794143554687,0.7054765625,0.7537874999999999,0,0.011264907330293542,0.018125974719120034,0.20396953125000006,640,640,IMG_9219_jpg.rf.0277e1fb1c9b442f531d65792a917283.jpg,1,3,normal
7,7,person_0007,valid,Normal,normal,normal,0,0,0,0,0.5097941059385249,-4.219347795994535,0.99,0.50625,0.558984375,0.22904052734375,0.453125,0.50546875,0,0.011328757909744998,0.04688164217771706,0.06523437499999996,640,640,IMG_8564_jpg.rf.110d0f2f2ca22d6ccaa4f652b7fb10a1.jpg,1,4,normal
9,9,person_0009,test,Normal,normal,normal,0,0,0,0,-0.038815149332162874,1.0246260543464218,0.99,0.484765625,0.498046875,0.3816156005859375,0.65390625,0.58359375,0,0.0008625588740480639,0.011384733937182465,0.017187500000000022,640,640,IMG_8583_jpg.rf.49bf796cc77bdae250a8225baccafe91.jpg,1,5,normal
9,9,person_0009,valid,Normal,normal,normal,0,0,0,0,0.8661261225410702,-0.4962931929117782,0.99,0.50390625,0.6375,0.5389892578125,0.7734375,0.696875,0,0.019247247167579338,0.005514368810130869,0.14140624999999996,640,640,IMG_9157_jpg.rf.317fa9e63d0aa2ec10c5363003d09dff.jpg,1,6,normal
10,10,person_0010,test,Normal,normal,normal,0,0,0,0,3.4938411769329845,0.3840316282036173,0.99,0.75625,0.567578125,0.216708984375,0.4875,0.44453125,0,0.07764091504295521,0.0042670180911513035,0.323828125,640,640,IMG_8669_jpg.rf.bb4d88a1db4988f488633a309f36f3fa.jpg,1,7,normal
11,11,person_0011,train,Normal,normal,normal,0,0,0,0,-0.5339035273310464,-1.088247802575672,0.99,0.59921875,0.6523992187500001,0.3342711987304688,0.5828125,0.5735484375000001,0,0.011864522829578809,0.012091642250840801,0.2516179687500001,640,640,IMG_8712_jpg.rf.04042d3ca26508f1374ba25ad3db9b6a.jpg,1,8,normal
11,11,person_0011,valid,Normal,normal,normal,0,0,0,0,-1.6678889432591466,3.179579078145474,0.99,0.486328125,0.6328125,0.43714599609375,0.67578125,0.646875,0,0.03706419873909215,0.0353286564238386,0.146484375,640,640,IMG_8724_jpg.rf.165e8bf9e5156eb66eebe93e66297231.jpg,1,9,normal
9,9,person_0009,test,Normal,normal,normal,0,0,0,0,-0.038815149332162874,1.0246260543464218,0.99,0.484765625,0.498046875,0.3816156005859375,0.65390625,0.58359375,0,0.0008625588740480639,0.011384733937182465,0.017187500000000022,640,640,IMG_8583_jpg.rf.49bf796cc77bdae250a8225baccafe91.jpg,2,0,normal
9,9,person_0009,valid,Normal,normal,normal,0,0,0,0,0.8661261225410702,-0.4962931929117782,0.99,0.50390625,0.6375,0.5389892578125,0.7734375,0.696875,0,0.019247247167579338,0.005514368810130869,0.14140624999999996,640,640,IMG_9157_jpg.rf.317fa9e63d0aa2ec10c5363003d09dff.jpg,2,1,normal
10,10,person_0010,test,Normal,normal,normal,0,0,0,0,3.4938411769329845,0.3840316282036173,0.99,0.75625,0.567578125,0.216708984375,0.4875,0.44453125,0,0.07764091504295521,0.0042670180911513035,0.323828125,640,640,IMG_8669_jpg.rf.bb4d88a1db4988f488633a309f36f3fa.jpg,2,2,normal
11,11,person_0011,train,Normal,normal,normal,0,0,0,0,-0.5339035273310464,-1.088247802575672,0.99,0.59921875,0.6523992187500001,0.3342711987304688,0.5828125,0.5735484375000001,0,0.011864522829578809,0.012091642250840801,0.2516179687500001,640,640,IMG_8712_jpg.rf.04042d3ca26508f1374ba25ad3db9b6a.jpg,2,3,normal
11,11,person_0011,valid,Normal,normal,normal,0,0,0,0,-1.6678889432591466,3.179579078145474,0.99,0.486328125,0.6328125,0.43714599609375,0.67578125,0.646875,0,0.03706419873909215,0.0353286564238386,0.146484375,640,640,IMG_8724_jpg.rf.165e8bf9e5156eb66eebe93e66297231.jpg,2,4,normal
12,12,person_0012,valid,Normal,normal,normal,0,0,0,0,0.3620804347752749,4.2638823218652915,0.99,0.45859375,0.54765625,0.28289794921875,0.5859375,0.4828125,0,0.008046231883894998,0.04737647024294768,0.08906249999999993,640,640,IMG_8584_jpg.rf.330458f9863aecab2c8f9c0c97bb5832.jpg,2,5,normal
12,12,person_0012,train,Normal,normal,normal,0,0,0,0,-2.2847702572581317,-0.5220221628064543,0.99,0.50703125,0.57890625,0.24597412109375,0.6078125,0.4046875,0,0.05077267238351404,0.005800246253405048,0.0859375,640,640,IMG_8560_jpg.rf.088d86658f7b2bd695c2965b4f4dd1c3.jpg,2,6,normal
13,13,person_0013,valid,Normal,normal,normal,0,0,0,0,-0.019033736540339984,0.12449976623430278,0.99,0.469921875,0.556640625,0.2859930419921875,0.57109375,0.50078125,0,0.0004229719231186663,0.0013833307359366975,0.08671875000000001,640,640,IMG_8570_jpg.rf.1f54ff19b4cf4e1a95c0e6ce1bdfe2ba.jpg,2,7,normal
15,15,person_0015,test,Normal,normal,normal,0,0,0,0,-0.3996201327284571,0.13994021296869108,0.99,0.50546875,0.560546875,0.292225341796875,0.6203125,0.47109375,0,0.008880447393965714,0.0015548912552076786,0.06601562500000002,640,640,IMG_8571_jpg.rf.1f55ca64fdaecc3a1ed7011188dc66bb.jpg,2,8,normal
15,15,person_0015,valid,Normal,normal,normal,0,0,0,0,3.04263458880953,0.6515794405907805,0.99,0.583203125,0.58828125,0.425150146484375,0.74140625,0.5734375,0,0.06761410197354512,0.007239771562119784,0.17148437500000002,640,640,IMG_8722_jpg.rf.3ae74c2182eb3cabd74f2ac804fe7bc6.jpg,2,9,normal
12,12,person_0012,valid,Normal,normal,normal,0,0,0,0,0.3620804347752749,4.2638823218652915,0.99,0.45859375,0.54765625,0.28289794921875,0.5859375,0.4828125,0,0.008046231883894998,0.04737647024294768,0.08906249999999993,640,640,IMG_8584_jpg.rf.330458f9863aecab2c8f9c0c97bb5832.jpg,3,0,normal
12,12,person_0012,train,Normal,normal,normal,0,0,0,0,-2.2847702572581317,-0.5220221628064543,0.99,0.50703125,0.57890625,0.24597412109375,0.6078125,0.4046875,0,0.05077267238351404,0.005800246253405048,0.0859375,640,640,IMG_8560_jpg.rf.088d86658f7b2bd695c2965b4f4dd1c3.jpg,3,1,normal
13,13,person_0013,valid,Normal,normal,normal,0,0,0,0,-0.019033736540339984,0.12449976623430278,0.99,0.469921875,0.556640625,0.2859930419921875,0.57109375,0.50078125,0,0.0004229719231186663,0.0013833307359366975,0.08671875000000001,640,640,IMG_8570_jpg.rf.1f54ff19b4cf4e1a95c0e6ce1bdfe2ba.jpg,3,2,normal
15,15,person_0015,test,Normal,normal,normal,0,0,0,0,-0.3996201327284571,0.13994021296869108,0.99,0.50546875,0.560546875,0.292225341796875,0.6203125,0.47109375,0,0.008880447393965714,0.0015548912552076786,0.06601562500000002,640,640,IMG_8571_jpg.rf.1f55ca64fdaecc3a1ed7011188dc66bb.jpg,3,3,normal
15,15,person_0015,valid,Normal,normal,normal,0,0,0,0,3.04263458880953,0.6515794405907805,0.99,0.583203125,0.58828125,0.425150146484375,0.74140625,0.5734375,0,0.06761410197354512,0.007239771562119784,0.17148437500000002,640,640,IMG_8722_jpg.rf.3ae74c2182eb3cabd74f2ac804fe7bc6.jpg,3,4,normal
15,15,person_0015,train,Normal,normal,normal,0,0,0,0,-0.981207375197544,0.10974142723661465,0.99,0.6705671875,0.4731921874999999,0.39207093172851565,0.563009375,0.6963843749999999,0,0.0218046083377232,0.0012193491915179406,0.19737500000000008,640,640,IMG_9173_jpg.rf.058d66242e98e5c03ccafdea7d4b1486.jpg,3,5,normal
16,16,person_0016,valid,Normal,normal,normal,0,0,0,0,0.10435014835499955,-3.9844416474421323,0.99,0.512109375,0.547265625,0.3863494873046875,0.73046875,0.52890625,0,0.0023188921856666564,0.044271573860468136,0.059374999999999956,640,640,IMG_9014_jpg.rf.02b21ed02e2a6fb9a1b2005cfd9fb3b8.jpg,3,6,normal
18,18,person_0018,train,Normal,normal,normal,0,0,0,0,1.3364616853209565,0.12899935962488235,0.99,0.5343500000000001,0.6793437499999999,0.471921909375,0.73745,0.6399375,0,0.029699148562687922,0.0014333262180542482,0.21369375000000002,640,640,IMG_9171_jpg.rf.01de171ad610b8cea8c9f4dc0a57422d.jpg,3,7,normal
18,18,person_0018,test,Normal,normal,normal,0,0,0,0,-0.6149915059317201,-0.9297618081034591,0.99,0.472265625,0.6375,0.44915771484375,0.64453125,0.696875,0,0.01366647790959378,0.010330686756705102,0.16523437499999993,640,640,IMG_9144_jpg.rf.b4aac5ac5dd2d25039f8410801103e12.jpg,3,8,normal
19,19,person_0019,train,Normal,normal,normal,0,0,0,0,-1.1661146347743403,-0.9906196663444622,0.99,0.327734375,0.594921875,0.2247955322265625,0.48359375,0.46484375,0,0.025913658550540897,0.011006885181605135,0.2671875,640,640,IMG_8712_jpg.rf.06cf7f13f369bde130ef3ad26ca5317f.jpg,3,9,normal
15,15,person_0015,train,Normal,normal,normal,0,0,0,0,-0.981207375197544,0.10974142723661465,0.99,0.6705671875,0.4731921874999999,0.39207093172851565,0.563009375,0.6963843749999999,0,0.0218046083377232,0.0012193491915179406,0.19737500000000008,640,640,IMG_9173_jpg.rf.058d66242e98e5c03ccafdea7d4b1486.jpg,4,0,normal
16,16,person_0016,valid,Normal,normal,normal,0,0,0,0,0.10435014835499955,-3.9844416474421323,0.99,0.512109375,0.547265625,0.3863494873046875,0.73046875,0.52890625,0,0.0023188921856666564,0.044271573860468136,0.059374999999999956,640,640,IMG_9014_jpg.rf.02b21ed02e2a6fb9a1b2005cfd9fb3b8.jpg,4,1,normal
18,18,person_0018,train,Normal,normal,normal,0,0,0,0,1.3364616853209565,0.12899935962488235,0.99,0.5343500000000001,0.6793437499999999,0.471921909375,0.73745,0.6399375,0,0.029699148562687922,0.0014333262180542482,0.21369375000000002,640,640,IMG_9171_jpg.rf.01de171ad610b8cea8c9f4dc0a57422d.jpg,4,2,normal
18,18,person_0018,test,Normal,normal,normal,0,0,0,0,-0.6149915059317201,-0.9297618081034591,0.99,0.472265625,0.6375,0.44915771484375,0.64453125,0.696875,0,0.01366647790959378,0.010330686756705102,0.16523437499999993,640,640,IMG_9144_jpg.rf.b4aac5ac5dd2d25039f8410801103e12.jpg,4,3,normal
19,19,person_0019,train,Normal,normal,normal,0,0,0,0,-1.1661146347743403,-0.9906196663444622,0.99,0.327734375,0.594921875,0.2247955322265625,0.48359375,0.46484375,0,0.025913658550540897,0.011006885181605135,0.2671875,640,640,IMG_8712_jpg.rf.06cf7f13f369bde130ef3ad26ca5317f.jpg,4,4,normal
20,20,person_0020,test,Normal,normal,normal,0,0,0,0,-0.22145846006134362,-3.5797074752608538,0.99,0.32109375,0.553515625,0.221571044921875,0.4984375,0.44453125,0,0.004921299112474303,0.03977452750289837,0.23242187499999994,640,640,IMG_8717_jpg.rf.e9fae92af6a21ae5b2247ec6940e0e5e.jpg,4,5,normal
20,20,person_0020,test,Normal,normal,normal,0,0,0,0,-0.3192713195537596,3.3922812047064514,0.99,0.748828125,0.5796875,0.2284814453125,0.50078125,0.45625,0,0.007094918212305769,0.037692013385627235,0.328515625,640,640,IMG_8717_jpg.rf.e9fae92af6a21ae5b2247ec6940e0e5e.jpg,4,6,normal
22,22,person_0022,train,Normal,normal,normal,0,0,0,0,-1.2380311169083713,-0.795004473085088,0.99,0.4137015625,0.4367109375,0.6942300063964844,0.827403125,0.839046875,0,0.027511802597963805,0.008833383034278755,0.14958749999999998,640,640,IMG_8730_jpg.rf.0bfeaeaa0f79ea8ab832f540418c3a3e.jpg,4,7,normal
22,22,person_0022,test,Normal,normal,normal,0,0,0,0,0.3064593516508065,0.5535413300914807,0.99,0.52109375,0.551171875,0.436944580078125,0.7609375,0.57421875,0,0.006810207814462367,0.006150459223238674,0.072265625,640,640,IMG_9011_jpg.rf.5634a7558ce72b83bb4650b399734da7.jpg,4,8,normal
22,22,person_0022,valid,Normal,normal,normal,0,0,0,0,-0.03820474768870248,2.8303344456951693,0.99,0.307421875,0.6015625,0.20772705078125,0.46484375,0.446875,0,0.0008489943930822774,0.0314481605077241,0.294140625,640,640,IMG_8679_jpg.rf.473eba8793827562a6f85bdccd100093.jpg,4,9,normal
20,20,person_0020,test,Normal,normal,normal,0,0,0,0,-0.22145846006134362,-3.5797074752608538,0.99,0.32109375,0.553515625,0.221571044921875,0.4984375,0.44453125,0,0.004921299112474303,0.03977452750289837,0.23242187499999994,640,640,IMG_8717_jpg.rf.e9fae92af6a21ae5b2247ec6940e0e5e.jpg,5,0,normal
20,20,person_0020,test,Normal,normal,normal,0,0,0,0,-0.3192713195537596,3.3922812047064514,0.99,0.748828125,0.5796875,0.2284814453125,0.50078125,0.45625,0,0.007094918212305769,0.037692013385627235,0.328515625,640,640,IMG_8717_jpg.rf.e9fae92af6a21ae5b2247ec6940e0e5e.jpg,5,1,normal
22,22,person_0022,train,Normal,normal,normal,0,0,0,0,-1.2380311169083713,-0.795004473085088,0.99,0.4137015625,0.4367109375,0.6942300063964844,0.827403125,0.839046875,0,0.027511802597963805,0.008833383034278755,0.14958749999999998,640,640,IMG_8730_jpg.rf.0bfeaeaa0f79ea8ab832f540418c3a3e.jpg,5,2,normal
22,22,person_0022,test,Normal,normal,normal,0,0,0,0,0.3064593516508065,0.5535413300914807,0.99,0.52109375,0.551171875,0.436944580078125,0.7609375,0.57421875,0,0.006810207814462367,0.006150459223238674,0.072265625,640,640,IMG_9011_jpg.rf.5634a7558ce72b83bb4650b399734da7.jpg,5,3,normal
22,22,person_0022,valid,Normal,normal,normal,0,0,0,0,-0.03820474768870248,2.8303344456951693,0.99,0.307421875,0.6015625,0.20772705078125,0.46484375,0.446875,0,0.0008489943930822774,0.0314481605077241,0.294140625,640,640,IMG_8679_jpg.rf.473eba8793827562a6f85bdccd100093.jpg,5,4,normal
23,23,person_0023,test,Normal,normal,normal,0,0,0,0,1.1085584744781491,-3.0232231007155126,0.99,0.307421875,0.6015625,0.20772705078125,0.46484375,0.446875,0,0.02463463276618109,0.03359136778572792,0.294140625,640,640,IMG_8711_jpg.rf.f21e16d7c17a3ea7e3a2394a03b701b3.jpg,5,5,normal
25,25,person_0025,train,Normal,normal,normal,0,0,0,0,-3.657498463533713,-2.123236529601626,0.99,0.48828125,0.517578125,0.305938720703125,0.6265625,0.48828125,0,0.08127774363408251,0.023591516995573623,0.029296875,640,640,IMG_8582_jpg.rf.0dc0fbe279f4da9ac3e3ce7f75135eca.jpg,5,6,normal
27,27,person_0027,valid,Normal,normal,normal,0,0,0,0,1.4217375786746227,-8.261150079749402,0.99,0.48984375,0.64921875,0.34344482421875,0.6640625,0.5171875,0,0.031594168414991616,0.09179055644166002,0.15937499999999993,640,640,IMG_9169_jpg.rf.74b134691d206506f23110019c161f49.jpg,5,7,normal
29,29,person_0029,valid,Normal,normal,normal,0,0,0,0,1.4124433607428213,-5.990806100793372,0.99,0.72578125,0.53359375,0.19767822265625,0.4703125,0.4203125,0,0.03138763023872936,0.06656451223103746,0.259375,640,640,IMG_8714_jpg.rf.54878c9e264b45bfedd68817ea8c49f7.jpg,5,8,normal
29,29,person_0029,valid,Normal,normal,normal,0,0,0,0,-1.094872987708475,-0.9369325026396622,0.99,0.300390625,0.518359375,0.1927020263671875,0.44765625,0.43046875,0,0.024330510837966113,0.010410361140440692,0.21796874999999993,640,640,IMG_8714_jpg.rf.54878c9e264b45bfedd68817ea8c49f7.jpg,5,9,normal
23,23,person_0023,test,Normal,normal,normal,0,0,0,0,1.1085584744781491,-3.0232231007155126,0.99,0.307421875,0.6015625,0.20772705078125,0.46484375,0.446875,0,0.02463463276618109,0.03359136778572792,0.294140625,640,640,IMG_8711_jpg.rf.f21e16d7c17a3ea7e3a2394a03b701b3.jpg,6,0,normal
25,25,person_0025,train,Normal,normal,normal,0,0,0,0,-3.657498463533713,-2.123236529601626,0.99,0.48828125,0.517578125,0.305938720703125,0.6265625,0.48828125,0,0.08127774363408251,0.023591516995573623,0.029296875,640,640,IMG_8582_jpg.rf.0dc0fbe279f4da9ac3e3ce7f75135eca.jpg,6,1,normal
27,27,person_0027,valid,Normal,normal,normal,0,0,0,0,1.4217375786746227,-8.261150079749402,0.99,0.48984375,0.64921875,0.34344482421875,0.6640625,0.5171875,0,0.031594168414991616,0.09179055644166002,0.15937499999999993,640,640,IMG_9169_jpg.rf.74b134691d206506f23110019c161f49.jpg,6,2,normal
29,29,person_0029,valid,Normal,normal,normal,0,0,0,0,1.4124433607428213,-5.990806100793372,0.99,0.72578125,0.53359375,0.19767822265625,0.4703125,0.4203125,0,0.03138763023872936,0.06656451223103746,0.259375,640,640,IMG_8714_jpg.rf.54878c9e264b45bfedd68817ea8c49f7.jpg,6,3,normal
29,29,person_0029,valid,Normal,normal,normal,0,0,0,0,-1.094872987708475,-0.9369325026396622,0.99,0.300390625,0.518359375,0.1927020263671875,0.44765625,0.43046875,0,0.024330510837966113,0.010410361140440692,0.21796874999999993,640,640,IMG_8714_jpg.rf.54878c9e264b45bfedd68817ea8c49f7.jpg,6,4,normal
30,30,person_0030,test,Normal,normal,normal,0,0,0,0,-1.6569146524889113,-1.801516949738596,0.99,0.299609375,0.552734375,0.2183697509765625,0.49296875,0.44296875,0,0.03682032561086469,0.02001685499709551,0.253125,640,640,IMG_8680_jpg.rf.d8410580e8f028f82b95930545eda238.jpg,6,5,normal
31,31,person_0031,test,Normal,normal,normal,0,0,0,0,0.9471085446651358,4.0184908333282126,0.99,0.751171875,0.609375,0.2120849609375,0.46484375,0.45625,0,0.02104685654811413,0.04464989814809125,0.36054687500000004,640,640,IMG_8685_jpg.rf.4dba7f6f4e9899182d54ed9c05c5d615.jpg,6,6,normal
31,31,person_0031,train,Normal,normal,normal,0,0,0,0,-4.01146452190043,-1.9037365368275339,0.99,0.59921875,0.46719218749999997,0.4455380126953125,0.6171875,0.7218843749999999,0,0.08914365604223178,0.021152628186972597,0.13202656250000006,640,640,IMG_9043_jpg.rf.0c3b1429c20bfac26378d28191422935.jpg,6,7,normal
32,32,person_0032,train,Normal,normal,normal,0,0,0,0,2.4973284457526694,-1.2454475028264325,0.99,0.6043015625,0.52003046875,0.43938120687011717,0.636728125,0.6900609375,0,0.05549618768339266,0.013838305586960361,0.12433203125000003,640,640,IMG_9179_jpg.rf.103e663a183458a51e9028f2a29588a2.jpg,6,8,normal
32,32,person_0032,valid,Normal,normal,normal,0,0,0,0,-0.538043081997956,1.5170846081976614,0.99,0.47265625,0.624609375,0.261317138671875,0.6703125,0.38984375,0,0.011956512933287911,0.01685649564664068,0.15195312500000002,640,640,IMG_8576_jpg.rf.600d4cc69764be020f774ecfd0f6338a.jpg,6,9,normal
30,30,person_0030,test,Normal,normal,normal,0,0,0,0,-1.6569146524889113,-1.801516949738596,0.99,0.299609375,0.552734375,0.2183697509765625,0.49296875,0.44296875,0,0.03682032561086469,0.02001685499709551,0.253125,640,640,IMG_8680_jpg.rf.d8410580e8f028f82b95930545eda238.jpg,7,0,normal
31,31,person_0031,test,Normal,normal,normal,0,0,0,0,0.9471085446651358,4.0184908333282126,0.99,0.751171875,0.609375,0.2120849609375,0.46484375,0.45625,0,0.02104685654811413,0.04464989814809125,0.36054687500000004,640,640,IMG_8685_jpg.rf.4dba7f6f4e9899182d54ed9c05c5d615.jpg,7,1,normal
31,31,person_0031,train,Normal,normal,normal,0,0,0,0,-4.01146452190043,-1.9037365368275339,0.99,0.59921875,0.46719218749999997,0.4455380126953125,0.6171875,0.7218843749999999,0,0.08914365604223178,0.021152628186972597,0.13202656250000006,640,640,IMG_9043_jpg.rf.0c3b1429c20bfac26378d28191422935.jpg,7,2,normal
32,32,person_0032,train,Normal,normal,normal,0,0,0,0,2.4973284457526694,-1.2454475028264325,0.99,0.6043015625,0.52003046875,0.43938120687011717,0.636728125,0.6900609375,0,0.05549618768339266,0.013838305586960361,0.12433203125000003,640,640,IMG_9179_jpg.rf.103e663a183458a51e9028f2a29588a2.jpg,7,3,normal
32,32,person_0032,valid,Normal,normal,normal,0,0,0,0,-0.538043081997956,1.5170846081976614,0.99,0.47265625,0.624609375,0.261317138671875,0.6703125,0.38984375,0,0.011956512933287911,0.01685649564664068,0.15195312500000002,640,640,IMG_8576_jpg.rf.600d4cc69764be020f774ecfd0f6338a.jpg,7,4,normal
34,34,person_0034,valid,Normal,normal,normal,0,0,0,0,2.8797889172668625,3.632108493686577,0.99,0.521875,0.60234375,0.29583984375,0.6375,0.4640625,0,0.06399530927259695,0.04035676104096197,0.12421874999999993,640,640,IMG_8648_jpg.rf.77922af4b760be12551400e9fa0053ce.jpg,7,5,normal
35,35,person_0035,test,Normal,normal,normal,0,0,0,0,2.127559912188346,-2.9084307900391813,0.99,0.755078125,0.569921875,0.2300946044921875,0.48203125,0.47734375,0,0.04727910915974102,0.032315897667102016,0.32500000000000007,640,640,IMG_8720_jpg.rf.c9391ab868d211e367e79dff9942c2a0.jpg,7,6,normal
35,35,person_0035,test,Normal,normal,normal,0,0,0,0,0.724426866864198,4.232980844292429,0.99,0.340234375,0.554296875,0.2129400634765625,0.47734375,0.44609375,0,0.0160983748192044,0.047033120492138106,0.21406250000000004,640,640,IMG_8720_jpg.rf.c9391ab868d211e367e79dff9942c2a0.jpg,7,7,normal
35,35,person_0035,valid,Normal,normal,normal,0,0,0,0,0.6024403761894277,1.556811247339462,0.99,0.49453125,0.571875,0.2890087890625,0.5890625,0.490625,0,0.013387563915320616,0.017297902748216243,0.07734375000000004,640,640,IMG_8572_jpg.rf.83d942644aa0ce2564b09437ad5b57db.jpg,7,8,normal
36,36,person_0036,test,Normal,normal,normal,0,0,0,0,2.257831866895852,-3.374543493786815,0.99,0.729296875,0.56328125,0.244720458984375,0.52734375,0.4640625,0,0.050174041486574485,0.03749492770874239,0.2925781249999999,640,640,IMG_8677_jpg.rf.680e45bfee5fc53637c2b4293d29ff5e.jpg,7,9,normal
34,34,person_0034,valid,Normal,normal,normal,0,0,0,0,2.8797889172668625,3.632108493686577,0.99,0.521875,0.60234375,0.29583984375,0.6375,0.4640625,0,0.06399530927259695,0.04035676104096197,0.12421874999999993,640,640,IMG_8648_jpg.rf.77922af4b760be12551400e9fa0053ce.jpg,8,0,normal
35,35,person_0035,test,Normal,normal,normal,0,0,0,0,2.127559912188346,-2.9084307900391813,0.99,0.755078125,0.569921875,0.2300946044921875,0.48203125,0.47734375,0,0.04727910915974102,0.032315897667102016,0.32500000000000007,640,640,IMG_8720_jpg.rf.c9391ab868d211e367e79dff9942c2a0.jpg,8,1,normal
35,35,person_0035,test,Normal,normal,normal,0,0,0,0,0.724426866864198,4.232980844292429,0.99,0.340234375,0.554296875,0.2129400634765625,0.47734375,0.44609375,0,0.0160983748192044,0.047033120492138106,0.21406250000000004,640,640,IMG_8720_jpg.rf.c9391ab868d211e367e79dff9942c2a0.jpg,8,2,normal
