image_id,frame_id,person_id,split,original_category,lstm_label,label,lean_flag,look_flag,phone_flag,gesture_flag,lean_angle,head_turn_angle,confidence,center_x,center_y,bbox_area,bbox_width,bbox_height,combined_suspicious,lean_magnitude,head_magnitude,spatial_center_offset,image_width,image_height,image_file
40,40,person_0040,train,Looking Left,suspicious_looking,suspicious_looking,0,1,0,0,0.9538706108349888,-12.544079726092955,0.99,0.508203125,0.638671875,0.4212640380859375,0.68515625,0.61484375,1,0.021197124685221974,0.13937866362325504,0.14687499999999998,640,640,IMG_9038_jpg.rf.10b7a43353fd7fe17a6db576a0cb0ffa.jpg
41,41,person_0041,train,Left Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,8.655596859386957,5.285731292570249,0.99,0.48828125,0.619140625,0.308179931640625,0.6078125,0.50703125,1,0.19234659687526573,0.05873034769522499,0.130859375,640,640,IMG_8621_jpg.rf.127909a37695391fda8792bea2f49fc7.jpg
42,42,person_0042,train,Looking Left,suspicious_looking,suspicious_looking,0,1,0,0,-1.2376719820346846,-9.844886945735317,0.99,0.40514687499999996,0.52869140625,0.3738050397949219,0.5477937500000001,0.6823828125,1,0.02750382182299299,0.10938763273039241,0.12354453125000003,640,640,IMG_8607_jpg.rf.132e7eee7ed8d8cc8f7fd108865d151f.jpg
43,43,person_0043,train,Right Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,11.262326661209189,-7.796887256869951,0.99,0.5831609375,0.5130109375,0.5543522550878907,0.6350718750000001,0.872896875,1,0.25027392580464863,0.08663208063188835,0.09617187500000002,640,640,IMG_8632_jpg.rf.14fb201fbdc9ac1eb621aae11f42ae80.jpg
44,44,person_0044,train,Left Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,0.6297954965568702,-13.982962261798937,0.99,0.606678125,0.5009265625,0.7669188621289063,0.77273125,0.9924781250000001,1,0.013995455479041559,0.15536624735332152,0.10760468749999996,640,640,IMG_9087_jpg.rf.12c763d993dbd7a3c33732e996e841f1.jpg
45,45,person_0045,train,Right Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,-0.6835239320906278,1.3404961130922044,0.99,0.59375,0.62265625,0.2521875,0.6,0.4203125,1,0.015189420713125061,0.014894401256580049,0.21640625000000002,640,640,IMG_9098_jpg.rf.0a0f09fd9247321f8e79c65affac6c60.jpg
46,46,person_0046,train,Normal,normal,normal,0,0,0,0,1.2430609656626606,-4.304975763633806,0.99,0.7328125,0.5578125,0.23291015625,0.496875,0.46875,0,0.02762357701472579,0.04783306404037562,0.290625,640,640,IMG_8713_jpg.rf.13ed300c66c9f0babdc03a848626942b.jpg
46,46,person_0046,train,Normal,normal,normal,0,0,0,0,2.244126576015038,4.020814136253377,0.99,0.330859375,0.526171875,0.2145684814453125,0.47109375,0.45546875,0,0.04986947946700084,0.04467571262503752,0.19531249999999994,640,640,IMG_8713_jpg.rf.13ed300c66c9f0babdc03a848626942b.jpg
47,47,person_0047,train,Looking Left,suspicious_looking,suspicious_looking,0,1,0,0,3.8962998131327353,-16.712282256612284,0.99,0.47421875,0.61171875,0.35835205078125,0.6609375,0.5421875,1,0.08658444029183857,0.18569202507346982,0.13749999999999996,640,640,IMG_9203_jpg.rf.132f098b36997a6adafcdbc9c8cce628.jpg
48,48,person_0048,train,Right Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,1.0810786215106605,8.586066108087,0.99,0.354678125,0.5280578125,0.39753041267578126,0.54373125,0.7311156249999999,1,0.024023969366903566,0.0954007345343,0.17337968749999993,640,640,IMG_9103_jpg.rf.0e82749b4c55ff0efd3bb47662b06f5b.jpg
49,49,person_0049,train,Normal,normal,normal,0,0,0,0,1.2862551999489478,-1.9812693893706497,0.99,0.5,0.57578125,0.299609375,0.65,0.4609375,0,0.028583448887754395,0.02201410432634055,0.07578125000000002,640,640,IMG_8647_jpg.rf.16a760dbf73cca5bfc2f130fb3ddb370.jpg
50,50,person_0050,train,Right Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,7.139138221090783,4.0935242737606945,0.99,0.6565960937499999,0.5071515625,0.5082155791552734,0.6788171875,0.748678125,1,0.15864751602423963,0.045483603041785496,0.16374765624999998,640,640,IMG_9118_jpg.rf.1724c560b44bf6ba1dc80f8470b438e6.jpg
51,51,person_0051,train,Looking Right,suspicious_looking,suspicious_looking,0,1,0,0,-1.2755011265943117,26.342794221889985,0.99,0.51640625,0.65390625,0.39368408203125,0.6828125,0.5765625,1,0.028344469479873593,0.2926977135765554,0.17031249999999998,640,640,IMG_9215_jpg.rf.1695edfde9c5590744d5e9deceb9a6bb.jpg
52,52,person_0052,train,Normal,normal,normal,0,0,0,0,0.4545702350770491,1.104868439605871,0.99,0.5963140625,0.516590625,0.4803220423632812,0.733253125,0.65505625,0,0.01010156077948998,0.012276315995620788,0.11290468749999993,640,640,IMG_9185_jpg.rf.1779a354092b622a588f8c29b42dea4f.jpg
53,53,person_0053,train,Left Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,10.566353547195911,5.098650123421479,0.99,0.49453125,0.66796875,0.50531005859375,0.7609375,0.6640625,1,0.23480785660435358,0.05665166803801644,0.17343750000000002,640,640,IMG_8746_jpg.rf.193bcc06b68fb26fd3159864879ac1f6.jpg
54,54,person_0054,train,Right Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,4.539301320440727,12.099253464863537,0.99,0.52890625,0.6796875,0.4414306640625,0.6890625,0.640625,1,0.1008733626764606,0.13443614960959485,0.20859375000000002,640,640,IMG_9118_jpg.rf.1a2308977ff5aaa614ec65b0ca226143.jpg
55,55,person_0055,train,Left Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,2.9290631154043894,-12.10773320465572,0.99,0.5188484375,0.6202328125000001,0.4232210135449219,0.728321875,0.5810906250000001,1,0.06509029145343087,0.1345303689406191,0.13908125000000005,640,640,IMG_9141_jpg.rf.10bad26579603eabb084d0a5f57c84ce.jpg
56,56,person_0056,train,Normal,normal,normal,0,0,0,0,0.877745028839508,0.41385238240988464,0.99,0.60241796875,0.46684921875,0.6905185104125977,0.7954609375,0.8680734375,0,0.0195054450853224,0.004598359804554274,0.13556874999999996,640,640,IMG_9156_jpg.rf.104289854b471c69a8117919b5c10283.jpg
57,57,person_0057,train,Left Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,-0.3355467343648808,-0.6304296626019104,0.99,0.572840625,0.5873625,0.4122556603125,0.60818125,0.6778500000000001,1,0.0074565940969973515,0.007004774028910115,0.160203125,640,640,IMG_8624_jpg.rf.1affc54932bd73af00abe85b815fbfa8.jpg
58,58,person_0058,train,Left Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,7.725956376880296,0.6005979042264518,0.99,0.360828125,0.44609375,0.643852685546875,0.72165625,0.8921875,1,0.1716879194862288,0.006673310046960575,0.193078125,640,640,IMG_8748_jpg.rf.146c4df647c8beaa652be72892cb178f.jpg
59,59,person_0059,train,Looking Right,suspicious_looking,suspicious_looking,0,1,0,0,5.865470375089565,13.901175668070126,0.99,0.356734375,0.5177601562499999,0.5180819884277343,0.71346875,0.7261453125,1,0.13034378611310143,0.1544575074230014,0.16102578124999994,640,640,IMG_9220_jpg.rf.1a88102b7b14bd6a51e554b5920fd4e3.jpg
60,60,person_0060,train,Normal,normal,normal,0,0,0,0,-1.208375532656829,-3.663386303429487,0.99,0.4932171875,0.63421640625,0.5791962803857422,0.7958093749999999,0.7278078125,0,0.026852789614596202,0.04070429226032763,0.14099921875,640,640,IMG_9165_jpg.rf.141e81410c3c4c6c17b58a25ec7d15ca.jpg
61,61,person_0061,train,Normal,normal,normal,0,0,0,0,1.8406915006296654,-8.407055972749326,0.99,0.59613984375,0.4488031250000001,0.4417106924121094,0.6360296875,0.69448125,0,0.04090425556954812,0.09341173303054807,0.14733671874999987,640,640,IMG_8656_jpg.rf.175b5d093e01b60afd69c5ba45f660e8.jpg
62,62,person_0062,train,Looking Left,suspicious_looking,suspicious_looking,0,1,0,0,3.371052861233324,-21.19170495013388,0.99,0.48281484374999994,0.6603578125,0.5249481390966797,0.7718796875,0.680090625,1,0.07491228580518497,0.2354633883348209,0.17754296875000009,640,640,IMG_9059_jpg.rf.1b35777b1008fa8e83b8799a03916130.jpg
63,63,person_0063,train,Left Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,0.3126160420838099,-4.79712548134632,0.99,0.3803515625,0.5624421875,0.2599789284667969,0.5200781250000001,0.499884375,1,0.006947023157417997,0.05330139423718134,0.18209062499999995,640,640,IMG_8638_jpg.rf.0f844bb5999161a1241b4d6c2684f9fa.jpg
64,64,person_0064,train,Looking Left,suspicious_looking,suspicious_looking,0,1,0,0,2.1114897303761127,-23.18427530795827,0.99,0.48515625,0.604296875,0.453790283203125,0.7734375,0.58671875,1,0.04692199400835806,0.2576030589773141,0.11914062499999994,640,640,IMG_9061_jpg.rf.108e9f1985645fbab6791718bf1cf6a7.jpg
65,65,person_0065,train,Looking Right,suspicious_looking,suspicious_looking,0,1,0,0,-0.17804474088757394,21.905195431496235,0.99,0.5306640625,0.46044609375,0.3936174554443359,0.589453125,0.6677671875,1,0.003956549797501643,0.24339106034995817,0.07021796874999997,640,640,IMG_9032_jpg.rf.19f04c8b66b386204bddd622fd94376a.jpg
66,66,person_0066,train,Looking Right,suspicious_looking,suspicious_looking,0,1,0,0,2.202842418894579,23.262749054593765,0.99,0.508984375,0.5984375,0.46883544921875,0.77734375,0.603125,1,0.04895205375321287,0.2584749894954863,0.107421875,640,640,IMG_9027_jpg.rf.1992ceb977c0910a0050c91cea603f79.jpg
67,67,person_0067,train,Looking Left,suspicious_looking,suspicious_looking,0,1,0,0,-1.1333438134038527,-23.20054645071267,0.99,0.5421015625,0.6034765625,0.3520995373535156,0.6467031249999999,0.544453125,1,0.02518541807564117,0.25778384945236305,0.145578125,640,640,IMG_8605_jpg.rf.144b43ded131f39f26592e33ec833f50.jpg
68,68,person_0068,train,Right Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,-0.15107069106115487,10.508966790914975,0.99,0.2828125,0.54609375,0.259423828125,0.48125,0.5390625,1,0.0033571264680256636,0.11676629767683305,0.26328125,640,640,IMG_8670_jpg.rf.0dbf62e4b15fc33b53fdcce90110692f.jpg
68,68,person_0068,train,Looking Right,suspicious_looking,suspicious_looking,0,1,0,0,0.20056282722278773,34.10018365462954,0.99,0.75234375,0.55703125,0.21972412109375,0.4703125,0.4671875,1,0.00445695171606195,0.37889092949588377,0.30937499999999996,640,640,IMG_8670_jpg.rf.0dbf62e4b15fc33b53fdcce90110692f.jpg
69,69,person_0069,train,Looking Right,suspicious_looking,suspicious_looking,0,1,0,0,-0.9180292263316369,13.87405994562314,0.99,0.501953125,0.63203125,0.357110595703125,0.76953125,0.4640625,1,0.020400649474036376,0.15415622161803488,0.13398437500000004,640,640,IMG_8614_jpg.rf.1308fb47ea0b7100a8ab32787304f01d.jpg
70,70,person_0070,train,Looking Left,suspicious_looking,suspicious_looking,0,1,0,0,1.276779743722667,-28.414184331215182,0.99,0.496484375,0.6390625,0.412783203125,0.76796875,0.5375,1,0.02837288319383704,0.31571315923572424,0.142578125,640,640,IMG_9049_jpg.rf.1d2d29319c596ceb281d159d59896648.jpg
71,71,person_0071,train,Normal,normal,normal,0,0,0,0,1.3352621765323407,-0.9793972775861647,0.99,0.525721875,0.51648046875,0.4477062836425781,0.61081875,0.7329609375,0,0.029672492811829793,0.010882191973179607,0.04220234374999998,640,640,IMG_8579_jpg.rf.1b09dd40cf329c868d442bc3966b4924.jpg
72,72,person_0072,train,Right Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,6.391612469751919,-4.147226399474699,0.99,0.51484375,0.628125,0.2952392578125,0.6796875,0.434375,1,0.14203583266115377,0.04608029332749666,0.1429687500000001,640,640,IMG_9103_jpg.rf.1900c705fcf87e872712a503c7d760d4.jpg
